lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,R2b_std,R1b_std,k_std,f_std,sigma_std,R2b,R1b,k,f,sigma,Z_tilde.1,Z_tilde.2,Z_tilde.3,Z_tilde.4,Z_tilde.5,Z_tilde.6,Z_tilde.7,Z_tilde.8,Z_tilde.9,Z_tilde.10,Z_tilde.11,Z_tilde.12,Z_tilde.13,Z_tilde.14,Z_tilde.15,Z_tilde.16,Z_tilde.17,Z_tilde.18,Z_tilde.19,Z_tilde.20,Z_tilde.21,Z_tilde.22,Z_tilde.23,Z_tilde.24,Z_tilde.25,Z_tilde.26,Z_tilde.27,Z_tilde.28,Z_tilde.29,Z_tilde.30,Z_tilde.31,Z_tilde.32,Z_tilde.33,Z_tilde.34,Z_tilde.35,Z_tilde.36,Z_tilde.37,Z_tilde.38,Z_tilde.39,Z_tilde.40,Z_tilde.41,Z_tilde.42,Z_tilde.43,Z_tilde.44,Z_tilde.45,Z_tilde.46,Z_tilde.47,Z_tilde.48,Z_tilde.49,Z_tilde.50,Z_tilde.51,Z_tilde.52,Z_rep.1,Z_rep.2,Z_rep.3,Z_rep.4,Z_rep.5,Z_rep.6,Z_rep.7,Z_rep.8,Z_rep.9,Z_rep.10,Z_rep.11,Z_rep.12,Z_rep.13,Z_rep.14,Z_rep.15,Z_rep.16,Z_rep.17,Z_rep.18,Z_rep.19,Z_rep.20,Z_rep.21,Z_rep.22,Z_rep.23,Z_rep.24,Z_rep.25,Z_rep.26,Z_rep.27,Z_rep.28,Z_rep.29,Z_rep.30,Z_rep.31,Z_rep.32,Z_rep.33,Z_rep.34,Z_rep.35,Z_rep.36,Z_rep.37,Z_rep.38,Z_rep.39,Z_rep.40,Z_rep.41,Z_rep.42,Z_rep.43,Z_rep.44,Z_rep.45,Z_rep.46,Z_rep.47,Z_rep.48,Z_rep.49,Z_rep.50,Z_rep.51,Z_rep.52
# Adaptation terminated
# Step size = 0.387083
# Diagonal elements of inverse mass matrix:
# 1.15384, 0.862012, 1.08662, 1.74525, 0.0120339
157.481,0.99251,0.387083,3,7,0,-154.444,1.26652,1.32626,0.0134912,0.0649563,0.544457,33332.6,6.63128,151.349,0.0153248,0.0272228,0.997549,0.996375,0.994003,0.991742,0.987755,0.985233,0.981775,0.976835,0.969395,0.95739,0.936094,0.892854,0.8526,0.785781,0.667651,0.456608,0.165547,0.000324058,0.165374,0.455549,0.665341,0.782209,0.847751,0.886676,0.926948,0.944603,0.951892,0.952936,0.948862,0.944821,0.93926,0.931991,0.922839,0.911758,0.899026,0.885536,0.873047,0.864063,0.861,0.862522,0.864892,0.874732,0.888129,0.902596,0.916389,0.928637,0.939085,0.947814,0.95504,0.976401,0.985675,0.990381,0.988144,0.992224,0.991282,0.994043,0.976026,0.979044,0.972425,0.946121,0.96145,0.898277,0.954698,0.883169,0.860243,0.799574,0.678796,0.426691,0.162548,0.0315068,0.146916,0.397428,0.657605,0.751962,0.828685,0.887522,0.887963,0.91275,0.980918,0.883179,0.960149,0.971322,0.908591,0.920299,0.878581,0.931527,0.908502,0.880082,0.908177,0.871748,0.827568,0.871092,0.848423,0.838832,0.862014,0.921891,0.897087,0.937104,0.903146,0.971993,0.977617,0.962595,0.962181,0.996004
155.423,0.852047,0.387083,2,3,0,-154.072,1.39848,2.82321,0.0115756,0.0484874,0.587816,33992.4,14.1161,151.158,0.0152424,0.0293908,0.997591,0.996433,0.99409,0.991854,0.987905,0.985406,0.981978,0.977077,0.969695,0.957776,0.936625,0.89366,0.853645,0.787195,0.669621,0.459157,0.167206,0.000327858,0.167017,0.458099,0.66736,0.783723,0.848948,0.887684,0.927793,0.945436,0.952806,0.954015,0.950205,0.946342,0.940995,0.933979,0.925122,0.91437,0.901987,0.888835,0.876631,0.86784,0.864845,0.866342,0.86867,0.878318,0.891427,0.905552,0.918992,0.930903,0.941049,0.949515,0.956516,0.97718,0.986141,0.990688,0.965604,0.993715,0.991787,0.985934,0.968618,0.944928,0.946833,0.971682,0.960468,0.945521,0.943283,0.927036,0.868224,0.756585,0.661247,0.484468,0.149374,0.0163767,0.12242,0.450265,0.688495,0.790703,0.879285,0.887272,0.930947,0.943709,0.96833,0.895423,0.924438,0.885886,0.969241,0.899063,0.894098,0.959102,0.923672,0.89647,0.855442,0.855537,0.824399,0.873776,0.854637,0.823484,0.831699,0.911918,0.941971,0.922751,0.979663,0.920964,0.967559,0.948414,0.994138,0.937929
156.685,0.667413,0.387083,2,7,0,-153.718,0.743685,1.05348,0.0237366,0.0139573,0.62426,30718.4,5.26742,152.374,0.0150698,0.031213,0.997617,0.996464,0.994124,0.991886,0.987927,0.985417,0.981973,0.977045,0.969617,0.957619,0.936316,0.893033,0.852725,0.785808,0.667506,0.45623,0.165234,0.000323259,0.165068,0.455221,0.665328,0.782461,0.848197,0.887274,0.927799,0.945702,0.953267,0.954632,0.950913,0.947042,0.941618,0.934412,0.925185,0.913801,0.900444,0.885966,0.872252,0.862189,0.858688,0.860375,0.863025,0.873952,0.88858,0.904043,0.918469,0.931025,0.941553,0.950223,0.957316,0.977864,0.986606,0.991009,0.978949,0.961352,0.971977,0.953767,0.972557,0.949833,0.957429,0.964747,0.988044,0.951429,0.946636,0.896316,0.880487,0.816916,0.690415,0.40061,0.115311,0.0330807,0.183777,0.415852,0.69106,0.723786,0.816272,0.869878,0.900669,0.931853,0.923078,0.979192,0.902117,0.94897,0.942222,0.90017,0.90475,0.998798,0.878767,0.919693,0.927742,0.873694,0.868313,0.83285,0.848256,0.888242,0.874879,0.888556,0.886242,0.913122,0.964747,0.985134,0.956465,0.967603,0.934755,0.938569
156.337,0.910181,0.387083,3,7,0,-152.407,0.850193,2.29017,0.143888,0.00331746,0.621466,31251,11.4509,164.389,0.0150166,0.0310733,0.997645,0.996502,0.994182,0.991961,0.988029,0.985537,0.982114,0.977217,0.969833,0.957902,0.936714,0.893651,0.853537,0.786919,0.669071,0.458279,0.166582,0.000326644,0.166393,0.45723,0.666868,0.783573,0.849038,0.887949,0.928309,0.946153,0.95371,0.955088,0.951377,0.94749,0.942022,0.934718,0.925307,0.913607,0.899751,0.884574,0.870045,0.859279,0.855495,0.857289,0.860118,0.871751,0.887197,0.903357,0.918279,0.931147,0.941853,0.950614,0.957743,0.978212,0.986843,0.991175,0.988977,0.941868,0.944741,0.940551,0.967951,0.989925,0.994209,0.950453,0.97917,0.926832,0.93691,0.918062,0.851607,0.832595,0.660388,0.423062,0.171576,0.0239604,0.107845,0.482765,0.703362,0.704489,0.879405,0.906249,0.934813,0.954859,0.903804,0.945444,0.925597,0.984887,0.95249,0.891329,0.926457,0.922408,0.880182,0.855333,0.916509,0.861029,0.86814,0.849901,0.836279,0.846371,0.870822,0.872483,0.939798,0.953875,0.906294,0.935842,0.954961,0.968339,0.941033,0.958631
156.103,0.9059,0.387083,3,7,0,-154.269,1.50376,1.02215,0.697841,0.00841634,0.57152,34518.8,5.11074,219.784,0.0150421,0.028576,0.997509,0.996321,0.993925,0.991646,0.987631,0.985094,0.981616,0.976651,0.969177,0.957123,0.935749,0.892369,0.851998,0.785006,0.666631,0.455404,0.164858,0.000324036,0.164638,0.454129,0.663979,0.781017,0.846672,0.885648,0.925893,0.943384,0.950359,0.950863,0.945855,0.941099,0.934568,0.925971,0.915002,0.901468,0.885542,0.868198,0.851675,0.839468,0.835157,0.837148,0.840316,0.853399,0.870849,0.889186,0.906187,0.920898,0.933171,0.943234,0.951437,0.975033,0.984985,0.989968,0.974865,0.951268,0.999875,0.994336,0.989807,0.941327,0.979719,0.985952,0.936979,0.95721,0.889247,0.860455,0.866843,0.764553,0.655066,0.391309,0.187671,0.0674382,0.18273,0.491474,0.640755,0.794964,0.831422,0.908715,0.951554,0.917998,0.938445,0.858534,0.996104,0.900107,0.922466,0.890073,0.897703,0.926037,0.865437,0.83163,0.845995,0.822746,0.818103,0.892793,0.798552,0.814102,0.86403,0.923302,0.911764,0.921088,0.887176,0.965748,0.919555,0.945333,0.998452,0.91727
157.874,0.868802,0.387083,3,7,0,-154.582,1.14159,2.17738,0.428017,0.00982439,0.591949,32707.9,10.8869,192.802,0.0150491,0.0295975,0.997595,0.996437,0.994091,0.991851,0.987894,0.985388,0.98195,0.977035,0.969628,0.95767,0.936445,0.893329,0.853178,0.786512,0.66861,0.457809,0.16634,0.000326794,0.166128,0.456646,0.6662,0.782884,0.848325,0.887198,0.927438,0.945099,0.952389,0.953375,0.949072,0.944778,0.938796,0.930843,0.920615,0.907897,0.892813,0.876252,0.86035,0.848526,0.844339,0.846284,0.84937,0.862066,0.878889,0.896438,0.91259,0.926479,0.938004,0.947414,0.955058,0.976928,0.986109,0.990704,0.995146,0.961954,0.987958,0.994482,0.98138,0.969938,0.926393,0.970965,0.996276,0.932391,0.869773,0.927859,0.876072,0.800028,0.667955,0.449519,0.137279,0.0284247,0.182951,0.407161,0.650223,0.75072,0.850089,0.909625,0.949501,0.917775,0.966938,0.992849,0.93072,0.975696,0.919443,0.96763,0.94547,0.904611,0.918823,0.858903,0.813004,0.888428,0.869213,0.856493,0.869465,0.860889,0.895904,0.950674,0.942967,0.930959,0.944874,0.935598,0.9993,0.93239,0.96913,0.987299
156.84,0.902342,0.387083,3,7,0,-155.338,0.53722,0.896968,0.149551,0.606227,0.59548,29686.1,4.48484,164.955,0.0180311,0.029774,0.997492,0.996299,0.993896,0.991612,0.987593,0.985055,0.981578,0.976615,0.969147,0.957105,0.93576,0.892445,0.852135,0.785235,0.666983,0.455805,0.165019,0.0003239,0.164813,0.45457,0.66436,0.781241,0.846762,0.885633,0.925715,0.943059,0.949862,0.950128,0.94475,0.939724,0.932835,0.923759,0.912147,0.897753,0.880715,0.862031,0.844103,0.830767,0.826008,0.828154,0.831593,0.845786,0.864627,0.884295,0.902403,0.917971,0.930885,0.941425,0.949982,0.97443,0.984663,0.989769,0.973382,0.963859,0.939403,0.980276,0.997085,0.967833,0.967843,0.975071,0.943704,0.946875,0.907436,0.911686,0.843882,0.754923,0.663357,0.500983,0.149194,0.0186158,0.211289,0.446407,0.681734,0.759095,0.85139,0.905651,0.963132,0.920898,0.887001,0.984889,0.941127,0.933355,0.96183,0.910517,0.874494,0.890601,0.855719,0.778985,0.873628,0.853488,0.80857,0.808259,0.814064,0.866643,0.807205,0.916574,0.89439,0.991158,0.935324,0.94273,0.966301,0.942175,0.990798,0.981507
155.86,0.333336,0.387083,2,3,0,-150.492,0.343246,2.44952,0.169671,0.688254,0.602201,28716.2,12.2476,166.967,0.0184413,0.03011,0.997561,0.996393,0.994035,0.991789,0.987827,0.985322,0.981888,0.976981,0.969593,0.95767,0.936522,0.893574,0.85358,0.787163,0.669632,0.459184,0.167192,0.000329093,0.166959,0.457935,0.667063,0.783303,0.848423,0.88706,0.926949,0.944294,0.95121,0.951673,0.94655,0.941654,0.934872,0.925839,0.91414,0.89943,0.881725,0.861938,0.842575,0.827918,0.822607,0.824962,0.828748,0.844266,0.864544,0.885314,0.904085,0.919961,0.932952,0.943437,0.951874,0.975622,0.985416,0.990277,0.983149,0.969277,0.958591,0.972743,0.98168,0.99031,0.944181,0.957716,0.925095,0.902805,0.948587,0.921819,0.890832,0.806096,0.665722,0.4548,0.163282,0.000445405,0.194547,0.436011,0.694825,0.763324,0.820578,0.889998,0.897403,0.990805,0.972161,0.941188,0.9337,0.940542,0.930505,0.924832,0.930199,0.914947,0.902885,0.853855,0.868152,0.83852,0.839987,0.803322,0.766625,0.856733,0.940948,0.913937,0.888957,0.884074,0.888757,0.931181,0.979875,0.971082,0.964508,0.975232
154.4,1,0.387083,3,7,0,-151.638,1.46989,0.147725,0.0879352,0.00886762,0.51686,34349.5,0.738623,158.794,0.0150443,0.025843,0.997491,0.996296,0.993888,0.991599,0.987567,0.985021,0.981531,0.976549,0.969052,0.956962,0.935529,0.892037,0.851567,0.784423,0.665811,0.454294,0.16408,0.000320809,0.163918,0.453214,0.663412,0.780692,0.846489,0.885558,0.925928,0.943541,0.950695,0.951522,0.947147,0.942926,0.937171,0.929704,0.920372,0.90916,0.896385,0.882967,0.87065,0.861855,0.858875,0.860365,0.862684,0.872336,0.885562,0.899959,0.9138,0.926183,0.936817,0.945751,0.95318,0.975316,0.985002,0.989932,0.974425,0.990853,0.935667,0.927926,0.989995,0.971501,0.998793,0.993017,0.99308,0.97704,0.944863,0.878228,0.873723,0.794231,0.650693,0.451019,0.2142,0.0104282,0.106445,0.474519,0.652998,0.830829,0.858909,0.872079,0.921736,0.975386,0.954181,0.963517,0.960501,0.940563,0.948495,0.932614,0.942099,0.915895,0.925731,0.844631,0.827556,0.861608,0.84751,0.786462,0.842009,0.858438,0.918513,0.880733,0.850253,0.859365,0.932264,0.932583,0.942989,0.924301,0.983394,0.972817
157.351,0.932572,0.387083,3,7,0,-153.615,0.461599,0.0979196,0.161011,0.0975418,0.587607,29308,0.489598,166.101,0.0154877,0.0293803,0.997597,0.996435,0.994079,0.991826,0.987842,0.985318,0.981854,0.9769,0.969432,0.957371,0.935962,0.892473,0.851983,0.784783,0.66605,0.454321,0.16399,0.000320826,0.163823,0.453259,0.66377,0.781301,0.847292,0.886521,0.927178,0.945081,0.952547,0.95369,0.949546,0.945333,0.939431,0.931551,0.921376,0.908671,0.893538,0.876846,0.860746,0.848729,0.844458,0.846432,0.849568,0.862455,0.879479,0.897163,0.913374,0.92726,0.938745,0.948097,0.955677,0.977285,0.986325,0.990844,0.986726,0.987811,0.967733,0.995413,0.942716,0.985951,0.982407,0.958163,0.954466,0.963788,0.934414,0.890534,0.874333,0.841683,0.646659,0.356977,0.160818,0.0178716,0.160993,0.398697,0.679989,0.78386,0.822553,0.854595,0.937419,0.972513,0.910402,0.974949,0.985128,0.918376,0.963352,0.907057,0.904089,0.892811,0.910374,0.901711,0.860208,0.808554,0.816971,0.899348,0.833225,0.910505,0.889147,0.860142,0.885265,0.920408,0.936652,0.964163,0.95969,0.942157,0.974519,0.958775
156.902,0.900851,0.387083,3,15,0,-155.115,1.32885,0.401435,0.0270396,0.0438776,0.569873,33644.3,2.00718,152.704,0.0152194,0.0284937,0.997511,0.996322,0.993926,0.991645,0.987627,0.985087,0.981607,0.976636,0.969155,0.957087,0.935689,0.892259,0.851841,0.784775,0.666273,0.454855,0.164422,0.000321487,0.164261,0.453792,0.663917,0.781111,0.846856,0.885897,0.92626,0.943903,0.951116,0.95203,0.947777,0.943631,0.937961,0.930586,0.921349,0.910226,0.897524,0.884151,0.871848,0.863047,0.860061,0.861553,0.863875,0.873533,0.886744,0.901094,0.914862,0.927155,0.937693,0.946533,0.953875,0.975708,0.985242,0.990091,0.958735,0.977739,0.984901,0.967083,0.990279,0.991124,0.972139,0.938305,0.956955,0.939063,0.903221,0.900938,0.891523,0.789932,0.645515,0.46069,0.212263,0.0703579,0.164032,0.449381,0.665748,0.794771,0.849186,0.880835,0.956095,0.939638,0.912631,0.932263,0.962921,0.946563,0.965841,0.913097,0.971051,0.910741,0.875453,0.883269,0.900671,0.817828,0.896547,0.806978,0.893792,0.868239,0.877398,0.910207,0.906527,0.936027,0.918497,0.984779,0.936754,0.986564,0.990984,0.944568
155.415,0.897753,0.387083,3,15,0,-151.997,0.0707267,0.124775,0.0752168,0.0900179,0.621864,27353.6,0.623873,157.522,0.0154501,0.0310932,0.997652,0.996508,0.99418,0.991948,0.987991,0.985481,0.982032,0.977095,0.969647,0.957609,0.936226,0.892763,0.852284,0.785091,0.666348,0.45456,0.164084,0.000320793,0.163925,0.453559,0.664206,0.781826,0.84789,0.887189,0.928001,0.946095,0.953808,0.955279,0.951566,0.947611,0.941992,0.934407,0.924506,0.912005,0.896927,0.880066,0.863576,0.851117,0.846647,0.848698,0.85196,0.865292,0.882709,0.900565,0.916723,0.930406,0.941617,0.950676,0.957974,0.978568,0.987102,0.991357,0.970901,0.942638,0.987656,0.98128,0.939929,0.93479,0.981603,0.928095,0.904409,0.992801,0.913641,0.868902,0.820673,0.808618,0.664804,0.455204,0.154624,0.0163383,0.157959,0.44896,0.640359,0.757484,0.800814,0.872542,0.916237,0.885538,0.918376,0.997329,0.986509,0.942467,0.949341,0.850648,0.906596,0.914711,0.927057,0.910465,0.858559,0.849599,0.826312,0.831353,0.842768,0.860473,0.89329,0.924443,0.906666,0.936511,0.917924,0.984915,0.966348,0.935261,0.985003,0.982452
157.693,0.960449,0.387083,3,15,0,-153.586,1.09089,0.492445,0.0169548,0.152008,0.629322,32454.5,2.46223,151.695,0.01576,0.0314661,0.997516,0.996329,0.993936,0.991658,0.987644,0.985107,0.981629,0.976662,0.969186,0.957126,0.935741,0.892336,0.851939,0.784902,0.666443,0.455055,0.164536,0.00032185,0.164369,0.453976,0.664067,0.781219,0.846935,0.885956,0.926291,0.943908,0.951083,0.951928,0.947536,0.943272,0.937428,0.9298,0.920199,0.908563,0.895172,0.880955,0.867761,0.858247,0.854984,0.856578,0.859074,0.869444,0.883546,0.898743,0.913199,0.926006,0.936909,0.946001,0.953517,0.97567,0.985256,0.990112,0.993572,0.978527,0.976898,0.991601,0.979502,0.934812,0.903455,0.968167,0.914658,0.941212,0.939587,0.86837,0.806353,0.738046,0.682489,0.488881,0.0892679,0.00704328,0.125005,0.472018,0.73442,0.79091,0.872107,0.896597,0.889188,0.953395,0.918097,0.940593,0.948771,0.894154,0.909502,0.894724,0.914818,0.918161,0.887922,0.89781,0.859772,0.8295,0.881579,0.855272,0.881319,0.862118,0.874347,0.886395,0.857195,0.895521,0.930031,0.908847,0.990397,0.941919,0.977847,0.963302
158.202,0.958055,0.387083,3,7,0,-155.938,0.450019,1.34974,0.0235248,0.0834,0.538292,29250.1,6.74868,152.352,0.015417,0.0269146,0.997648,0.996505,0.994182,0.991957,0.988016,0.985517,0.982084,0.977172,0.969764,0.957792,0.93653,0.893316,0.853063,0.786225,0.668034,0.456849,0.165607,0.00032419,0.165435,0.45584,0.665884,0.782942,0.848636,0.887696,0.928232,0.946179,0.953811,0.955253,0.951596,0.947728,0.942267,0.934949,0.925489,0.913684,0.899645,0.884198,0.869339,0.858284,0.85438,0.856218,0.859121,0.871043,0.88682,0.903254,0.918363,0.93134,0.942101,0.950881,0.95801,0.978399,0.986963,0.991255,0.999562,0.957371,0.986987,0.999626,0.967016,0.990732,0.945161,0.987622,0.976201,0.993312,0.946231,0.877621,0.860288,0.784526,0.634273,0.397623,0.155584,0.0150707,0.129343,0.484471,0.638906,0.773289,0.847297,0.88074,0.929703,0.972062,0.979425,0.965952,0.924494,0.966399,0.935398,0.942048,0.931182,0.894427,0.851299,0.864757,0.866215,0.821807,0.888087,0.832111,0.830919,0.897878,0.892646,0.932717,0.98104,0.976839,0.982971,0.914746,0.957259,0.979857,0.977017,0.983321
157.202,0.958337,0.387083,2,3,0,-156.44,0.48351,1.28827,0.0266356,0.44155,0.507264,29417.5,6.44134,152.664,0.0172078,0.0253632,0.997558,0.996386,0.994019,0.991762,0.98778,0.985262,0.981807,0.976872,0.969439,0.957443,0.936162,0.89295,0.852717,0.785928,0.667828,0.456775,0.165605,0.000324676,0.165414,0.455646,0.66542,0.782248,0.847756,0.886651,0.926861,0.94443,0.951571,0.952338,0.947718,0.943215,0.936984,0.928737,0.918166,0.905064,0.889578,0.872636,0.856424,0.844403,0.840145,0.842108,0.845231,0.858109,0.875233,0.893157,0.90971,0.923983,0.935853,0.945561,0.953458,0.976099,0.985619,0.990383,0.963332,0.958473,0.982724,0.973313,0.988127,0.992584,0.985248,0.9964,0.971925,0.977726,0.921716,0.880596,0.859541,0.821226,0.648764,0.472476,0.213742,0.003769,0.128957,0.473281,0.711998,0.777197,0.804922,0.881045,0.901435,0.925872,0.925334,0.930256,0.96054,0.952273,0.942292,0.944804,0.937297,0.918864,0.899209,0.897051,0.831891,0.843993,0.808498,0.788748,0.860844,0.809307,0.886486,0.933766,0.891538,0.933436,0.935408,0.995214,0.952078,0.941041,0.997063,0.979543
156.074,0.997494,0.387083,3,7,0,-153.515,0.167202,0.745259,0.00622465,0.101523,0.561048,27836,3.7263,150.622,0.0155076,0.0280524,0.99766,0.996519,0.994199,0.991974,0.98803,0.985528,0.982091,0.97717,0.969746,0.957747,0.936432,0.893106,0.852748,0.785744,0.66729,0.455807,0.164896,0.000322517,0.164734,0.454818,0.665176,0.782516,0.848397,0.887582,0.928275,0.946326,0.954042,0.95556,0.951964,0.948111,0.942641,0.935272,0.925689,0.913647,0.899211,0.883181,0.86762,0.855944,0.851787,0.85372,0.856783,0.869329,0.885812,0.902832,0.918343,0.931562,0.94245,0.951287,0.95843,0.97871,0.987167,0.991394,0.956348,0.982757,0.966827,0.961317,0.949856,0.980352,0.998987,0.971727,0.979794,0.974088,0.95414,0.811997,0.860638,0.740784,0.630587,0.442615,0.190085,0.00921483,0.198216,0.474825,0.685188,0.766007,0.861249,0.849169,0.96098,0.932308,0.928431,0.995277,0.942999,0.934869,0.915487,0.963529,0.935044,0.904088,0.884561,0.88719,0.829906,0.850101,0.91895,0.870463,0.869778,0.82458,0.895531,0.932684,0.926295,0.945125,0.924808,0.948239,0.939762,0.956831,0.974948,0.963353
159.026,0.989629,0.387083,3,15,0,-154.368,0.418164,1.07,0.328973,0.0816521,0.663975,29090.8,5.34998,182.897,0.0154083,0.0331988,0.997636,0.996489,0.994158,0.991925,0.987973,0.985467,0.982026,0.977102,0.969676,0.957677,0.93637,0.893068,0.852738,0.785784,0.667419,0.456074,0.165132,0.000323835,0.16494,0.454967,0.665119,0.782326,0.848119,0.887235,0.927802,0.945705,0.953219,0.954431,0.950339,0.946118,0.940154,0.932115,0.921613,0.908317,0.89221,0.874099,0.856276,0.842728,0.83783,0.840042,0.843577,0.858003,0.876756,0.895862,0.913047,0.927522,0.939329,0.948835,0.95647,0.977907,0.98674,0.99113,0.94533,0.989006,0.961417,0.9794,0.945318,0.954051,0.980358,0.948707,0.931515,0.897995,0.872393,0.88829,0.892601,0.798764,0.74826,0.46289,0.190599,0.0683981,0.192062,0.41474,0.64403,0.782973,0.852142,0.878581,0.901258,0.947183,0.911517,0.97355,0.940029,0.964385,0.887628,0.980171,0.912497,0.86946,0.909744,0.85581,0.874504,0.83605,0.781775,0.804634,0.825905,0.867091,0.908948,0.888345,0.890876,0.930035,0.935375,0.955129,0.946055,0.954656,0.972181,0.998555
159.58,0.989138,0.387083,3,7,0,-157.519,0.8006,0.830535,0.254493,0.0959138,0.540844,31003,4.15267,175.449,0.0154796,0.0270422,0.997577,0.99641,0.994048,0.991793,0.98781,0.985289,0.981829,0.976884,0.969433,0.957404,0.936058,0.892705,0.852342,0.785348,0.666939,0.455585,0.164859,0.000323073,0.164673,0.454468,0.664569,0.781741,0.847493,0.886558,0.926999,0.944742,0.952054,0.953023,0.948669,0.944336,0.938306,0.930297,0.920004,0.90722,0.892076,0.875473,0.859555,0.847735,0.843551,0.845492,0.848573,0.861262,0.878101,0.895693,0.91191,0.925871,0.937467,0.946943,0.954645,0.976703,0.985972,0.990612,0.950035,0.988286,0.980776,0.977884,0.982998,0.973324,0.941039,0.990033,0.991594,0.952965,0.927829,0.911001,0.830377,0.796107,0.644861,0.479182,0.165422,0.0162127,0.165018,0.438852,0.618835,0.800554,0.849717,0.933979,0.891451,0.953543,0.974904,0.965506,0.944039,0.943029,0.896377,0.946223,0.900219,0.865825,0.865005,0.841805,0.846006,0.895004,0.802959,0.829131,0.846106,0.824109,0.902647,0.885109,0.925467,0.94154,0.938389,0.959897,0.963674,0.998368,0.958894,0.991939
158.479,0.92753,0.387083,3,7,0,-157.532,0.273813,0.621417,0.299962,0.0668574,0.573587,28369.1,3.10708,179.996,0.0153343,0.0286793,0.997645,0.996499,0.99417,0.991937,0.987983,0.985474,0.982029,0.977098,0.96966,0.957641,0.936293,0.892905,0.852495,0.785414,0.66685,0.455283,0.164598,0.0003225,0.164415,0.454201,0.664592,0.782013,0.847949,0.887161,0.927852,0.945842,0.953435,0.954734,0.950743,0.94658,0.940676,0.932696,0.922244,0.908972,0.892843,0.874642,0.856665,0.842955,0.837986,0.840226,0.843805,0.858394,0.877304,0.896503,0.913712,0.928166,0.939927,0.949377,0.956956,0.97818,0.986905,0.991239,0.986878,0.994231,0.984469,0.986711,0.99628,0.944508,0.944335,0.935376,0.955665,0.920105,0.959398,0.915632,0.841955,0.746412,0.662528,0.455606,0.143963,0.0585072,0.153391,0.379118,0.640857,0.740584,0.868434,0.875548,0.935347,0.959142,0.968244,0.944437,0.96741,0.962814,0.950202,0.936269,0.948698,0.897715,0.894469,0.858768,0.876157,0.841343,0.823194,0.810661,0.852017,0.832436,0.878439,0.965066,0.900653,0.939723,0.917379,0.990803,0.954806,0.979292,0.992509,0.98356
157.57,0.957657,0.387083,3,7,0,-154.632,0.282262,0.793035,0.128235,0.345597,0.721183,28411.3,3.96518,162.824,0.016728,0.0360591,0.997587,0.996424,0.994068,0.991817,0.98784,0.985322,0.981867,0.976926,0.969482,0.957462,0.936129,0.892798,0.852452,0.785479,0.66709,0.455716,0.164893,0.000323159,0.164706,0.454598,0.664722,0.781882,0.84762,0.886676,0.927106,0.944839,0.952131,0.95305,0.948566,0.944107,0.937879,0.929558,0.918783,0.905265,0.889058,0.871043,0.853522,0.84034,0.835607,0.837751,0.841175,0.855224,0.873667,0.892672,0.909952,0.924648,0.936728,0.946515,0.954416,0.976775,0.986058,0.990681,0.97399,0.973031,0.99463,0.983114,0.968764,0.994981,0.951358,0.957814,0.947113,0.941596,0.978953,0.88615,0.788749,0.792809,0.666764,0.475,0.154211,0.00178045,0.143052,0.435615,0.636113,0.780931,0.901539,0.903054,0.951326,0.936853,0.928625,0.952241,0.947457,0.994892,0.915631,0.913762,0.86114,0.879954,0.898494,0.843553,0.828657,0.838962,0.778615,0.876608,0.879673,0.850228,0.889396,0.894986,0.933278,0.871759,0.961375,0.953411,0.987439,0.997253,0.956484,0.979503
158.585,0.965127,0.387083,3,7,0,-156.778,0.430714,0.859621,0.226727,0.0913412,0.698105,29153.6,4.2981,172.673,0.0154567,0.0349053,0.997627,0.996477,0.99414,0.991904,0.987945,0.985436,0.98199,0.97706,0.969626,0.957616,0.936291,0.892956,0.852599,0.785603,0.667175,0.455761,0.164922,0.000323118,0.16474,0.454683,0.664906,0.782168,0.847992,0.887125,0.927706,0.945612,0.953128,0.954354,0.950311,0.946144,0.940272,0.932385,0.92213,0.909225,0.893708,0.876411,0.859543,0.846828,0.842267,0.844352,0.847671,0.86126,0.879054,0.897344,0.913937,0.928021,0.939581,0.948936,0.956481,0.97781,0.98666,0.991071,0.957092,0.9953,0.989772,0.935113,0.978471,0.999498,0.940178,0.961964,0.933852,0.928221,0.955647,0.921655,0.888304,0.813697,0.66083,0.458264,0.204833,0.0119595,0.108197,0.492758,0.707116,0.814854,0.807062,0.89085,0.889349,0.95899,0.914658,0.952095,0.986132,0.94074,0.935643,0.924307,0.968366,0.812913,0.916774,0.848002,0.818023,0.861344,0.820778,0.840959,0.833704,0.951215,0.842265,0.927714,0.908235,0.932982,0.980352,0.995568,0.942785,0.97237,0.992186,0.985789
