lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,R2b_std,R1b_std,k_std,f_std,sigma_std,R2b,R1b,k,f,sigma,Z_tilde.1,Z_tilde.2,Z_tilde.3,Z_tilde.4,Z_tilde.5,Z_tilde.6,Z_tilde.7,Z_tilde.8,Z_tilde.9,Z_tilde.10,Z_tilde.11,Z_tilde.12,Z_tilde.13,Z_tilde.14,Z_tilde.15,Z_tilde.16,Z_tilde.17,Z_tilde.18,Z_tilde.19,Z_tilde.20,Z_tilde.21,Z_tilde.22,Z_tilde.23,Z_tilde.24,Z_tilde.25,Z_tilde.26,Z_tilde.27,Z_tilde.28,Z_tilde.29,Z_tilde.30,Z_tilde.31,Z_tilde.32,Z_tilde.33,Z_tilde.34,Z_tilde.35,Z_tilde.36,Z_tilde.37,Z_tilde.38,Z_tilde.39,Z_tilde.40,Z_tilde.41,Z_tilde.42,Z_tilde.43,Z_tilde.44,Z_tilde.45,Z_tilde.46,Z_tilde.47,Z_tilde.48,Z_tilde.49,Z_tilde.50,Z_tilde.51,Z_tilde.52,Z_rep.1,Z_rep.2,Z_rep.3,Z_rep.4,Z_rep.5,Z_rep.6,Z_rep.7,Z_rep.8,Z_rep.9,Z_rep.10,Z_rep.11,Z_rep.12,Z_rep.13,Z_rep.14,Z_rep.15,Z_rep.16,Z_rep.17,Z_rep.18,Z_rep.19,Z_rep.20,Z_rep.21,Z_rep.22,Z_rep.23,Z_rep.24,Z_rep.25,Z_rep.26,Z_rep.27,Z_rep.28,Z_rep.29,Z_rep.30,Z_rep.31,Z_rep.32,Z_rep.33,Z_rep.34,Z_rep.35,Z_rep.36,Z_rep.37,Z_rep.38,Z_rep.39,Z_rep.40,Z_rep.41,Z_rep.42,Z_rep.43,Z_rep.44,Z_rep.45,Z_rep.46,Z_rep.47,Z_rep.48,Z_rep.49,Z_rep.50,Z_rep.51,Z_rep.52
# Adaptation terminated
# Step size = 0.365429
# Diagonal elements of inverse mass matrix:
# 1.29678, 0.688049, 1.09825, 1.49819, 0.0142071
159.281,0.917249,0.365429,3,7,0,-157.084,1.12216,1.01902,0.207814,0.188068,0.695012,32610.8,5.0951,170.781,0.0159403,0.0347506,0.997518,0.996333,0.993944,0.99167,0.987663,0.98513,0.98166,0.976703,0.969242,0.957207,0.935867,0.89255,0.852234,0.785323,0.667059,0.455894,0.165107,0.000323691,0.164915,0.454736,0.664577,0.781523,0.847106,0.886039,0.926255,0.943775,0.950833,0.951498,0.946788,0.942269,0.936067,0.927932,0.917613,0.904979,0.890255,0.874398,0.859465,0.84855,0.84474,0.846538,0.849381,0.861156,0.877001,0.893841,0.909632,0.923438,0.935057,0.944655,0.952525,0.975403,0.985158,0.990067,0.96303,0.98089,0.993007,0.93645,0.972854,0.966617,0.951642,0.946192,0.969879,0.949165,0.986088,0.959048,0.84919,0.769466,0.671606,0.410056,0.22755,0.0366057,0.167525,0.441229,0.657615,0.722671,0.863512,0.887847,0.935167,0.928035,0.920369,0.914701,0.990987,0.958092,0.879315,0.8946,0.947617,0.845657,0.900891,0.914323,0.880868,0.830396,0.842911,0.833852,0.868515,0.868217,0.884133,0.899334,0.920371,0.917791,0.947434,0.953906,0.935737,0.907113,0.993081,0.984186
159.067,0.963877,0.365429,3,7,0,-157.521,0.906286,0.996748,0.315282,0.0986098,0.694771,31531.4,4.98374,181.528,0.015493,0.0347385,0.997567,0.996397,0.994031,0.991774,0.987788,0.985266,0.981806,0.976861,0.969411,0.957386,0.936051,0.892722,0.852385,0.785431,0.66709,0.455821,0.165031,0.00032363,0.164837,0.454676,0.664672,0.78176,0.847455,0.886479,0.926857,0.944542,0.951786,0.952668,0.94819,0.943775,0.937645,0.929515,0.919076,0.906118,0.890776,0.873963,0.857848,0.845883,0.841646,0.843607,0.846723,0.859556,0.876593,0.894395,0.910809,0.924943,0.936685,0.94628,0.954081,0.976422,0.985809,0.990506,0.989475,0.961798,0.927203,0.993983,0.974164,0.97329,0.96814,0.967643,0.973528,0.945901,0.958683,0.853666,0.834455,0.789677,0.616387,0.436831,0.18006,0.0281887,0.190801,0.53375,0.681464,0.785742,0.855064,0.86952,0.935087,0.988369,0.975841,0.931499,0.943104,0.98067,0.988889,0.947913,0.989308,0.928982,0.926015,0.87561,0.913351,0.84952,0.831935,0.861994,0.906999,0.805041,0.848583,0.867188,0.900951,0.923785,0.929187,0.877742,0.96754,0.964687,0.976112,0.952686
159.199,0.979775,0.365429,3,7,0,-157.756,1.44532,1.20134,0.359601,0.269367,0.628946,34226.6,6.00669,185.96,0.0163468,0.0314473,0.997456,0.996252,0.993832,0.991537,0.987503,0.984958,0.981473,0.976502,0.969026,0.956978,0.935632,0.89233,0.85204,0.785184,0.667024,0.456021,0.165259,0.000324578,0.165046,0.454757,0.664336,0.781085,0.846522,0.885332,0.92532,0.942584,0.949317,0.949547,0.944233,0.939327,0.932668,0.924,0.913068,0.899755,0.884322,0.867785,0.852286,0.841,0.837061,0.838904,0.841829,0.853975,0.870385,0.887902,0.904402,0.918885,0.931115,0.941245,0.94957,0.973855,0.98424,0.989467,0.941447,0.981434,0.942121,0.975119,0.967199,0.986245,0.994941,0.990922,0.98909,0.957107,0.97564,0.886396,0.80319,0.811035,0.677132,0.428744,0.149611,0.0162103,0.155921,0.485768,0.690469,0.792792,0.831826,0.890106,0.880101,0.970416,0.939854,0.912946,0.918117,0.981014,0.949356,0.890399,0.909204,0.9296,0.919553,0.851144,0.861271,0.864919,0.819457,0.851091,0.836773,0.854637,0.922949,0.880046,0.867646,0.931602,0.952516,0.935188,0.936927,0.990499,0.931892,0.97606
159.531,0.994385,0.365429,3,7,0,-158.717,0.400852,1.43913,0.0907772,0.0814698,0.56941,29004.3,7.19567,159.078,0.0154073,0.0284705,0.997656,0.996516,0.994197,0.991975,0.988038,0.985541,0.982112,0.977203,0.969799,0.957833,0.936578,0.893376,0.853132,0.786308,0.668134,0.456969,0.165685,0.000324528,0.165507,0.455942,0.665967,0.783015,0.848705,0.887764,0.928304,0.946257,0.953892,0.955323,0.95162,0.947702,0.942154,0.934696,0.925009,0.912849,0.898285,0.882129,0.866458,0.854705,0.850521,0.852465,0.855545,0.868167,0.88476,0.901905,0.91754,0.930873,0.941861,0.950782,0.957997,0.978491,0.98704,0.991312,0.967276,0.977246,0.994459,0.987066,0.966539,0.981941,0.968859,0.979134,0.935843,0.999297,0.921811,0.922977,0.85905,0.780733,0.692998,0.451821,0.193822,0.011809,0.171257,0.493165,0.685057,0.766603,0.86028,0.891428,0.923239,0.980094,0.923684,0.948838,0.932724,0.981275,0.905332,0.979692,0.904946,0.897635,0.895187,0.881918,0.930977,0.831482,0.843934,0.870307,0.87903,0.899943,0.886725,0.857596,0.949581,0.887756,0.956526,0.97378,0.956136,0.935978,0.993225,0.942511
157.847,0.333553,0.365429,2,3,0,-149.103,0.690306,0.850997,0.139448,0.323461,0.500099,30451.5,4.25498,163.945,0.0166173,0.025005,0.997537,0.996358,0.993978,0.991709,0.98771,0.985181,0.981714,0.97676,0.969302,0.957268,0.935925,0.892593,0.852258,0.785313,0.666985,0.455717,0.164947,0.000323314,0.164758,0.454569,0.66453,0.781563,0.847203,0.886177,0.926455,0.944025,0.951127,0.951819,0.947085,0.942511,0.936198,0.927862,0.917203,0.904023,0.888487,0.87154,0.85537,0.843412,0.839184,0.841136,0.844242,0.857061,0.874146,0.892078,0.908684,0.923037,0.934999,0.9448,0.952783,0.975723,0.98539,0.990231,0.991171,0.987348,0.960342,0.98375,0.919161,0.981012,0.929033,0.963502,0.951862,0.991652,0.906472,0.906774,0.843381,0.8159,0.671481,0.442672,0.145192,0.0396426,0.144103,0.498405,0.688725,0.793666,0.82411,0.910547,0.954568,0.972984,0.960621,0.973754,0.940659,0.981973,0.922153,0.980677,0.930162,0.904053,0.903495,0.843303,0.846683,0.831472,0.808772,0.783842,0.878157,0.901806,0.858605,0.883734,0.910721,0.926075,0.930595,0.980434,0.935365,0.963998,0.993011,0.949128
158.349,0.373506,0.365429,3,7,0,-154.43,1.68111,1.0546,0.0727906,0.0453863,0.578827,35405.6,5.27301,157.279,0.0152269,0.0289413,0.99749,0.996296,0.993894,0.99161,0.987591,0.985053,0.981576,0.976613,0.969146,0.957105,0.935761,0.89245,0.852145,0.78526,0.667045,0.455958,0.165181,0.000323361,0.165006,0.454856,0.664621,0.781497,0.84703,0.885926,0.926099,0.943606,0.950698,0.951491,0.947119,0.942923,0.937218,0.929841,0.920653,0.909661,0.897194,0.884165,0.872265,0.863806,0.860956,0.862397,0.864633,0.873947,0.886752,0.900754,0.914281,0.926439,0.936922,0.94576,0.95313,0.975205,0.984917,0.98987,0.962217,0.996634,0.993422,0.993814,0.988515,0.961065,0.983259,0.950625,0.993562,0.943889,0.928201,0.861013,0.810841,0.705312,0.681953,0.467809,0.164926,0.0107254,0.18195,0.445429,0.688097,0.790846,0.875838,0.844795,0.894617,0.956675,0.937498,0.946329,0.888657,0.931829,0.971937,0.942061,0.941321,0.973415,0.849613,0.871676,0.863008,0.837416,0.813744,0.821772,0.878653,0.858994,0.901681,0.894517,0.902456,0.900709,0.92065,0.927404,0.996873,0.973441,0.989101,0.975237
159.504,0.974339,0.365429,2,7,0,-157.735,0.278938,1.58551,0.0908993,0.141652,0.603123,28394.7,7.92756,159.09,0.0157083,0.0301562,0.997662,0.996525,0.99421,0.991992,0.988061,0.985567,0.982142,0.977238,0.969842,0.957887,0.936652,0.893485,0.853272,0.786494,0.668387,0.457284,0.16588,0.000325055,0.165698,0.456247,0.666212,0.783198,0.848849,0.887884,0.928399,0.946342,0.953969,0.955386,0.951643,0.947682,0.942065,0.934492,0.924622,0.912176,0.897187,0.880452,0.864108,0.851776,0.847357,0.849388,0.852616,0.865819,0.883085,0.900809,0.91687,0.930489,0.94166,0.950694,0.957978,0.978557,0.987096,0.991354,0.954823,0.989074,0.963892,0.975034,0.977973,0.990731,0.931111,0.993853,0.96347,0.956526,0.895126,0.869212,0.846751,0.783248,0.670924,0.476242,0.199929,0.0583027,0.1977,0.487953,0.687097,0.756191,0.864961,0.878713,0.931932,0.950314,0.874296,0.982124,0.914143,0.98362,0.947276,0.916532,0.891587,0.869006,0.892632,0.842177,0.900243,0.836497,0.884649,0.8985,0.850584,0.866877,0.905875,0.92493,0.90978,0.963567,0.888409,0.989816,0.937017,0.959151,0.989198,0.986929
159.358,0.981657,0.365429,2,7,0,-158.029,0.400694,1.58331,0.144351,0.0528251,0.553509,29003.5,7.91657,164.435,0.0152641,0.0276755,0.997666,0.996529,0.994215,0.991997,0.988067,0.985573,0.982147,0.977243,0.969846,0.957888,0.936647,0.893465,0.853239,0.78644,0.668305,0.457179,0.165823,0.000324936,0.165641,0.456144,0.666137,0.783159,0.848836,0.887892,0.928437,0.946407,0.954066,0.955526,0.951849,0.947936,0.942383,0.934895,0.925141,0.91285,0.898064,0.881578,0.865502,0.853388,0.849056,0.851056,0.854231,0.867217,0.884216,0.901692,0.917551,0.931015,0.942071,0.95102,0.958241,0.978668,0.987156,0.991391,0.947499,0.956544,0.959256,0.932128,0.983658,0.979532,0.937923,0.954707,0.979981,0.944827,0.945415,0.908338,0.868401,0.811304,0.61072,0.452461,0.169179,0.00245924,0.207011,0.484709,0.646192,0.781955,0.838218,0.925137,0.933597,0.956783,0.955665,0.96323,0.957755,0.927618,0.917331,0.943536,0.913235,0.894973,0.893682,0.927499,0.876942,0.802357,0.885074,0.836606,0.867111,0.869415,0.881768,0.89931,0.915047,0.957901,0.928897,0.973947,0.970287,0.96615,0.972268,0.963609
159.55,0.966286,0.365429,3,7,0,-157.431,1.248,0.864043,0.133704,0.112766,0.536402,33240,4.32022,163.37,0.0155638,0.0268201,0.997518,0.996333,0.993942,0.991667,0.987658,0.985124,0.981651,0.976691,0.969226,0.957183,0.935829,0.892484,0.852142,0.785193,0.66687,0.455642,0.164941,0.000323025,0.164762,0.454526,0.664447,0.78146,0.847088,0.886053,0.926319,0.943891,0.951022,0.951809,0.947321,0.942981,0.937034,0.929261,0.919456,0.90754,0.893778,0.879107,0.865436,0.855541,0.852129,0.853779,0.85637,0.867124,0.881706,0.897356,0.912183,0.92527,0.936375,0.945611,0.953228,0.97559,0.985226,0.990098,0.996884,0.971028,0.988828,0.944306,0.972521,0.980597,0.998003,0.986788,0.996224,0.916882,0.929582,0.941489,0.883672,0.831794,0.642545,0.441113,0.144057,0.00675388,0.206893,0.460263,0.661809,0.818431,0.849312,0.870134,0.903897,0.957311,0.916627,0.952779,0.961571,0.939649,0.929306,0.932699,0.93083,0.992969,0.870077,0.898237,0.881464,0.869632,0.820901,0.855105,0.815762,0.919639,0.866233,0.923749,0.922613,0.901982,0.945985,0.929479,0.945422,0.984229,0.975141,0.983884
159.653,0.971296,0.365429,3,7,0,-157.552,0.554366,1.93197,0.0612606,0.158066,0.559047,29771.8,9.65984,156.126,0.0157903,0.0279524,0.997636,0.996491,0.994165,0.99194,0.988001,0.985505,0.982078,0.977174,0.969781,0.957837,0.936628,0.893526,0.853377,0.786706,0.668773,0.457876,0.166297,0.000325983,0.166111,0.456823,0.666553,0.783329,0.848833,0.887763,0.928127,0.945947,0.953451,0.954739,0.950871,0.946864,0.941231,0.933702,0.923979,0.911853,0.897433,0.881562,0.86629,0.854918,0.850895,0.852776,0.855754,0.86799,0.884179,0.901033,0.91652,0.929816,0.940836,0.949823,0.957119,0.977969,0.986717,0.991098,0.965052,0.951973,0.99019,0.975,0.957345,0.989048,0.96025,0.994304,0.960043,0.940909,0.969067,0.910062,0.832773,0.817098,0.676183,0.426987,0.198466,0.00269725,0.1756,0.557457,0.695334,0.778697,0.874107,0.876515,0.933976,0.955685,0.946378,0.914872,0.96288,0.935744,0.94693,0.933824,0.916025,0.937566,0.914171,0.881117,0.861281,0.879651,0.848565,0.877104,0.841442,0.831968,0.888177,0.896475,0.889052,0.897899,0.993207,0.947033,0.985034,0.976567,0.980928,0.942118
159.96,0.989192,0.365429,3,7,0,-158.723,1.08166,1.51321,0.186559,0.0741712,0.540091,32408.3,7.56606,168.656,0.0153709,0.0270045,0.997572,0.996405,0.994044,0.991792,0.987816,0.985301,0.98185,0.976918,0.969488,0.957495,0.936216,0.893001,0.852764,0.785969,0.667869,0.456852,0.165701,0.000324834,0.165512,0.455746,0.665513,0.78237,0.847913,0.886844,0.927131,0.944799,0.952082,0.953073,0.948829,0.944614,0.938774,0.931066,0.921241,0.909159,0.89502,0.879727,0.86527,0.85467,0.850971,0.85273,0.855504,0.866967,0.882339,0.898614,0.91382,0.927072,0.938195,0.947363,0.954868,0.976625,0.985882,0.99054,0.991559,0.982434,0.991371,0.955911,0.974015,0.95424,0.97995,0.941841,0.978877,0.92591,0.950288,0.904552,0.885637,0.805569,0.657165,0.463929,0.139183,0.0572234,0.159592,0.548855,0.666109,0.770401,0.884323,0.884652,0.927543,0.902928,0.931673,0.987263,0.923216,0.977371,0.941284,0.946895,0.919394,0.876332,0.870652,0.86466,0.878051,0.880342,0.882351,0.817443,0.829371,0.883454,0.827557,0.884461,0.953317,0.963634,0.907872,0.933718,0.987555,0.953692,0.978906,0.951661
159.305,0.978004,0.365429,3,7,0,-158.446,0.669785,0.703669,0.0573372,0.279955,0.614312,30348.9,3.51835,155.734,0.0163998,0.0307156,0.997547,0.996371,0.993995,0.991729,0.987732,0.985205,0.981738,0.976785,0.969326,0.957288,0.935936,0.892582,0.852224,0.785242,0.666853,0.45551,0.164796,0.00032269,0.164618,0.454407,0.66447,0.781583,0.847279,0.886294,0.926642,0.944286,0.951484,0.952318,0.947814,0.943409,0.937323,0.929292,0.919047,0.906423,0.89161,0.875538,0.86029,0.849073,0.845136,0.84698,0.849902,0.861979,0.878139,0.895195,0.911078,0.924874,0.936423,0.945918,0.953676,0.976084,0.98558,0.990348,0.998027,0.997692,0.960465,0.963065,0.949773,0.97706,0.971909,0.961843,0.942355,0.936529,0.976056,0.86845,0.838152,0.767443,0.670154,0.512047,0.157364,0.00693481,0.107694,0.426411,0.638858,0.781255,0.8412,0.885038,0.964288,0.962522,0.923295,0.999938,0.973093,0.87912,0.933845,0.888603,0.880869,0.878235,0.8808,0.908509,0.865955,0.921135,0.879739,0.848125,0.812372,0.912144,0.854726,0.888618,0.892501,0.890232,0.954083,0.976918,0.959895,0.94933,0.982181,0.959489
157.636,0.927779,0.365429,3,15,0,-156.956,0.970891,0.123645,0.115042,0.110271,0.557439,31854.5,0.618225,161.504,0.0155514,0.0278719,0.997527,0.996343,0.993953,0.991675,0.98766,0.985121,0.98164,0.976667,0.969179,0.957098,0.935673,0.892181,0.851703,0.784538,0.66588,0.454279,0.164025,0.000320853,0.163858,0.45319,0.663498,0.780862,0.846723,0.885841,0.926293,0.943978,0.951194,0.952049,0.947606,0.943271,0.937303,0.929471,0.919542,0.907409,0.89331,0.878177,0.863979,0.85364,0.850052,0.851768,0.854471,0.865671,0.880783,0.8969,0.91207,0.925379,0.936613,0.945915,0.953559,0.97586,0.985408,0.990223,0.995015,0.967135,0.959162,0.941504,0.950127,0.986556,0.950625,0.944411,0.949776,0.971329,0.969975,0.88521,0.836344,0.793483,0.679185,0.435116,0.124261,0.0106284,0.152007,0.437692,0.696971,0.800759,0.902888,0.853431,0.879969,0.897524,0.980124,0.965339,0.9622,0.959034,0.922893,0.930466,0.891749,0.917315,0.898932,0.914521,0.915494,0.874584,0.812932,0.846457,0.855144,0.864924,0.865978,0.918026,0.923634,0.944233,0.892633,0.916747,0.955895,0.99837,0.950635,0.988946
157.416,0.95622,0.365429,3,15,0,-155.667,0.676308,0.194196,0.420367,0.0824217,0.602098,30381.5,0.970982,192.037,0.0154121,0.0301049,0.997573,0.996403,0.994035,0.991773,0.987778,0.985248,0.981777,0.976815,0.969339,0.957268,0.935846,0.892343,0.851845,0.784639,0.665909,0.454225,0.163982,0.000321424,0.163792,0.453068,0.663475,0.780962,0.846922,0.88612,0.9267,0.94449,0.95179,0.95268,0.948131,0.943623,0.937333,0.928935,0.918065,0.904435,0.888103,0.869956,0.852313,0.839044,0.834283,0.836443,0.839891,0.854037,0.87261,0.891754,0.909168,0.92398,0.936161,0.946031,0.954,0.976562,0.985931,0.990598,0.981533,0.937582,0.983744,0.980081,0.978915,0.986561,0.997189,0.994636,0.946295,0.983101,0.888687,0.913042,0.830266,0.760063,0.682847,0.436508,0.214437,0.0534886,0.15283,0.410748,0.623981,0.792164,0.856543,0.862365,0.960386,0.942503,0.954277,0.896897,0.97636,0.92507,0.957804,0.963698,0.923777,0.914747,0.892804,0.872059,0.846069,0.885534,0.816499,0.805974,0.798551,0.831386,0.875015,0.840711,0.914226,0.931155,0.96662,0.929739,0.99931,0.91862,0.978359,0.998908
158.751,0.949494,0.365429,3,11,0,-155.501,1.15525,0.739935,0.206562,0.0221475,0.56993,32776.3,3.69967,170.656,0.0151107,0.0284965,0.997548,0.996372,0.993996,0.99173,0.987733,0.985204,0.981736,0.976781,0.969319,0.957276,0.935912,0.892537,0.85216,0.785151,0.66673,0.455387,0.164759,0.000322644,0.164581,0.454286,0.664356,0.78151,0.847242,0.886287,0.926682,0.944374,0.951637,0.952577,0.948262,0.944009,0.938138,0.930413,0.920602,0.908588,0.894594,0.87954,0.865383,0.855053,0.851465,0.853183,0.855887,0.867081,0.882154,0.898192,0.913255,0.926443,0.937556,0.946747,0.95429,0.976259,0.985649,0.990382,0.99261,0.960585,0.974132,0.978078,0.991391,0.982197,0.993989,0.955472,0.970257,0.947838,0.926907,0.878971,0.840491,0.799911,0.700353,0.435971,0.212319,0.0515759,0.138709,0.429632,0.680023,0.749591,0.832729,0.878821,0.954355,0.969014,0.962892,0.948505,0.994831,0.988267,0.917723,0.961274,0.931766,0.86161,0.90961,0.866892,0.863783,0.85508,0.860848,0.841053,0.859081,0.860655,0.878142,0.911444,0.946825,0.941402,0.905137,0.944346,0.913732,0.941766,0.995726,0.987383
157.611,0.858017,0.365429,3,7,0,-155.606,1.64154,1.77454,0.170682,0.00982499,0.556736,35207.7,8.87272,167.068,0.0150491,0.0278368,0.997529,0.996349,0.993969,0.991703,0.987711,0.985188,0.981729,0.97679,0.969354,0.95736,0.936089,0.892908,0.852712,0.785991,0.66802,0.45718,0.165967,0.00032535,0.165778,0.456064,0.665614,0.782291,0.847706,0.88654,0.926679,0.944219,0.951381,0.952267,0.947986,0.943816,0.938107,0.930668,0.921329,0.910048,0.897117,0.883446,0.870815,0.861744,0.858653,0.860185,0.862575,0.872504,0.886043,0.900689,0.914681,0.927127,0.93776,0.946655,0.954027,0.975856,0.985349,0.990167,0.960332,0.95213,0.979775,0.955733,0.971497,0.991259,0.979478,0.93719,0.982427,0.923845,0.898117,0.892712,0.830902,0.798746,0.640443,0.45848,0.169392,0.0390763,0.151262,0.487814,0.666439,0.800287,0.831751,0.864452,0.920082,0.900621,0.932249,0.91702,0.924256,0.921735,0.947544,0.954169,0.935696,0.865093,0.93709,0.879234,0.870551,0.832757,0.885797,0.816473,0.880966,0.843857,0.856465,0.878618,0.951057,0.934669,0.935595,0.97084,0.958075,0.966444,0.943682,0.98291
157.115,0.471054,0.365429,3,7,0,-152.872,0.125258,0.72661,0.170167,0.376515,0.562745,27626.3,3.63305,167.017,0.0168826,0.0281372,0.997599,0.996439,0.994089,0.991841,0.987869,0.985353,0.981899,0.97696,0.969517,0.957496,0.936159,0.892812,0.85245,0.785448,0.66701,0.455575,0.164787,0.000323058,0.164597,0.454444,0.664636,0.781858,0.847641,0.886729,0.927206,0.944975,0.952295,0.953229,0.948721,0.944217,0.9379,0.92942,0.91837,0.904401,0.887498,0.868509,0.849834,0.835641,0.830497,0.832795,0.836481,0.851544,0.871145,0.891127,0.909107,0.924255,0.936612,0.94656,0.95455,0.976972,0.986201,0.990783,0.966237,0.986104,0.989265,0.97884,0.994263,0.943555,0.939646,0.966879,0.949245,0.956364,0.905683,0.868777,0.811753,0.82305,0.628839,0.424074,0.209499,0.0383656,0.154848,0.468017,0.684029,0.751768,0.849517,0.864616,0.920847,0.960754,0.907087,0.900364,0.989736,0.967406,0.948007,0.904076,0.915245,0.902177,0.938508,0.84199,0.841452,0.840856,0.804879,0.839581,0.862419,0.87696,0.888456,0.878954,0.875659,0.964382,0.940529,0.988003,0.934259,0.960161,0.9957,0.964436
158.4,1,0.365429,2,3,0,-157,0.157156,0.94337,0.170427,0.278272,0.558719,27785.8,4.71685,167.043,0.0163914,0.027936,0.997624,0.996473,0.994136,0.9919,0.987942,0.985434,0.981989,0.977062,0.969633,0.957632,0.936323,0.893023,0.852696,0.785747,0.667386,0.456025,0.165073,0.000323578,0.164885,0.454924,0.665081,0.782265,0.848031,0.887122,0.92764,0.945488,0.952931,0.954046,0.94981,0.945491,0.939404,0.931211,0.920516,0.906981,0.890587,0.872157,0.854019,0.840231,0.835239,0.837482,0.841072,0.855733,0.874796,0.894221,0.91169,0.926404,0.938404,0.948064,0.955822,0.977594,0.986561,0.991015,0.973545,0.995726,0.976899,0.9922,0.947989,0.958198,0.956781,0.962477,0.964386,0.936488,0.901303,0.903174,0.820477,0.804776,0.705486,0.469239,0.155325,0.0023178,0.165695,0.412491,0.663326,0.794058,0.817977,0.917165,0.977785,0.949748,0.927595,0.978095,0.974236,0.953758,0.93831,0.879192,0.874375,0.923287,0.872012,0.853517,0.866848,0.852768,0.879199,0.82702,0.891029,0.867349,0.874639,0.887937,0.922884,0.9255,0.955115,0.926821,0.987136,0.979627,0.987763,0.997794
158.648,1,0.365429,3,15,0,-157.559,0.159771,0.691104,0.203411,0.151808,0.609817,27798.9,3.45552,170.341,0.015759,0.0304909,0.997644,0.996498,0.994169,0.991937,0.987984,0.985477,0.982033,0.977105,0.969671,0.957659,0.936325,0.892965,0.852581,0.785539,0.667032,0.455512,0.164731,0.000322691,0.164551,0.454442,0.664788,0.78215,0.848043,0.887226,0.92788,0.945849,0.953426,0.954713,0.950713,0.946548,0.940646,0.932674,0.92224,0.909003,0.892936,0.874829,0.856968,0.843366,0.838439,0.840661,0.844211,0.85869,0.877479,0.896583,0.913729,0.928146,0.939887,0.949329,0.956905,0.978142,0.98688,0.991222,0.988195,0.964842,0.997224,0.969158,0.960232,0.98104,0.963753,0.994553,0.964606,0.935157,0.918857,0.884915,0.840797,0.836816,0.659563,0.460516,0.140446,0.0150225,0.234443,0.484344,0.698903,0.793708,0.877393,0.920912,0.918785,0.985775,0.960167,0.930205,0.933886,0.957479,0.844556,0.951512,0.947445,0.952732,0.870524,0.833403,0.813223,0.82398,0.794455,0.869726,0.789944,0.882649,0.88234,0.882638,0.939678,0.927056,0.867146,0.961408,0.914793,0.999387,0.952502,0.950274
158.991,0.938199,0.365429,3,7,0,-156.957,0.59357,0.563564,0.337495,0.125517,0.638454,29967.9,2.81782,183.75,0.0156276,0.0319227,0.997586,0.996422,0.994063,0.991809,0.987826,0.985303,0.981842,0.976893,0.969435,0.957392,0.936018,0.892604,0.852185,0.785099,0.666546,0.455033,0.164489,0.000322454,0.164298,0.453894,0.664151,0.781477,0.847333,0.886468,0.926992,0.944779,0.952109,0.953061,0.948614,0.944177,0.937977,0.929691,0.918958,0.905495,0.889355,0.871417,0.853971,0.840849,0.836141,0.83828,0.841693,0.85569,0.874062,0.892995,0.910213,0.924857,0.936896,0.946652,0.954528,0.976825,0.986084,0.990697,0.972309,0.988968,0.951,0.97164,0.960521,0.93167,0.986289,0.948573,0.917578,0.986036,0.873592,0.85903,0.86117,0.765296,0.661458,0.413697,0.19287,0.022953,0.240062,0.466555,0.70228,0.813638,0.795453,0.88695,0.921891,0.948449,0.930485,0.957972,0.923931,0.953066,0.946994,0.893052,0.944688,0.89071,0.930801,0.888777,0.878904,0.848759,0.875133,0.867608,0.82626,0.849086,0.928399,0.854944,0.910406,0.920433,0.929128,0.939402,0.952981,0.975734,0.970398,0.988895
158.655,0.949525,0.365429,3,7,0,-156.176,1.05362,0.717176,0.34439,0.295097,0.639693,32268.1,3.58588,184.439,0.0164755,0.0319847,0.997485,0.996289,0.993881,0.991592,0.987565,0.985021,0.981537,0.976563,0.96908,0.957014,0.935628,0.892232,0.851851,0.784844,0.666443,0.455152,0.16465,0.000323149,0.164445,0.453914,0.663812,0.780843,0.846471,0.885415,0.925587,0.942989,0.949849,0.950199,0.944977,0.940083,0.93339,0.924604,0.913421,0.899653,0.883489,0.865929,0.849241,0.836936,0.832588,0.834585,0.837769,0.850937,0.868542,0.887089,0.904324,0.919267,0.931754,0.942006,0.950371,0.974474,0.984652,0.98975,0.983786,0.984081,0.978085,0.982731,0.98004,0.998785,0.982856,0.985737,0.930698,0.962599,0.978368,0.863161,0.816935,0.746316,0.622174,0.463501,0.134299,0.0303346,0.197418,0.484104,0.635416,0.791351,0.873687,0.902496,0.923037,0.879301,0.991482,0.943121,0.918327,0.95163,0.95125,0.947652,0.926122,0.867012,0.862144,0.864773,0.847369,0.845407,0.804522,0.808162,0.787352,0.831429,0.831492,0.878242,0.936928,0.96784,0.943124,0.947609,0.918795,0.964014,0.985784,0.938873
